character_id,activity_type,duration_hours,gold_earned,xp_earned
2495,Questing,1.9192147305697063,23.118905632035457,44.605927613401875
2495,Combat,3.120405747431539,32.83202156393536,549.8817256590401
2496,Questing,4.312983409083879,10.469998846745664,271.3266976596333
2496,Combat,3.698221141547074,9.602824795926567,116.00260576071304
2497,Questing,1.9730709118316005,0,579.5885808064672
2498,Combat,6.046126662154053,0,755.8949488553816
2499,Crafting,2.6485329943812648,32.7170716467706,18.95599587016832
2499,Trading,3.3316174783908683,73.72649786849921,220.88309014855952
2499,Crafting,5.339318466646296,6.971586985913907,186.01874135738166
2500,Trading,6.95139869548545,0,49.43034949281295
2500,Questing,1.7639955602593538,70.11819743626386,122.03661428029501
2501,Exploration,4.5198595834717885,13.294836380970642,316.55478402727954
2502,Combat,2.969807391634617,24.264872606095622,285.3421844998838
2502,Questing,1.6993428202970071,16.598657434145892,507.2630414839711
2503,Crafting,1.0057075680467242,0,372.66877564708375
2503,Combat,5.055480074216276,45.88194904245879,231.4802167893187
2504,Crafting,2.4871419924771634,17.755859321388197,221.37174647425692
2504,Combat,2.24412697311792,155.4808603849118,111.91020079717879
2504,Questing,1.3071316364444225,4.392410636778348,66.82564825058483
2504,Questing,2.9577136239422304,5.950027413294108,88.35878837885647
2504,Combat,1.7390419860683832,8.141998241246895,282.65169994694133
2505,Questing,2.3858245701631438,25.744164659745053,207.62338497715385
2505,Combat,2.6218866966822847,97.25348551775306,535.0938308460214
2506,Questing,2.3802502407861565,32.52767039205769,1146.7627680318492
2506,Combat,9.806423643524399,72.95818015804898,254.65932453145422
2506,Combat,3.1020484322810837,9.319866896875446,1308.4459968709546
2506,Questing,3.802427680954543,23.833508685266967,138.06260901451526
2506,Combat,0.7041469121172501,45.46170346826508,711.4911714067727
2507,Trading,2.6009113244734046,5.279083509272762,230.05791363629365
2508,Questing,3.963772338962201,0,649.5151611985586
2508,Questing,4.194146593048531,21.830082574395977,80.67643919810332
2508,Trading,2.5206854361872986,12.742836881419182,596.991988682839
2509,Combat,3.3065928177665453,30.800830788864904,56.38220071521874
2509,Combat,3.2759913968751717,52.72874992889121,142.85969497557642
2509,Combat,2.8399287953141026,13.096643334461765,111.86639778940791
2510,Questing,2.316402732239238,13.218630645085746,283.50284633164966
2510,Questing,6.707079960427393,6.185270604316409,155.60886033095866
2510,Combat,4.787910533535116,62.11120166962359,174.81670308414093
2510,Questing,3.2261834785205434,39.97980401400594,44.375441222038766
2510,Questing,8.770507601810095,35.423678589885505,172.81252637279334
2511,Crafting,1.5666864942164742,0,1268.1651299059772
2511,Combat,4.636939398640629,5.781471026456793,98.64709284000541
2511,Questing,7.259332688196847,47.19636041742169,672.8947759259559
2511,Questing,2.4918192127359102,40.30225511193626,1033.257734298327
2512,Trading,4.462415930790735,20.36098979595027,570.1418099334281
2512,Combat,4.361246056786424,20.54168498982641,36.60409864787431
2513,Combat,3.909505913577263,9.9498549308828,51.124612696071424
2513,Combat,0.8548756090707682,41.18516548323483,111.31751718013567
2513,Questing,1.3850942607578727,0,343.2121332740228
2513,Questing,2.295657425974436,16.620926069950897,252.85994763899365
2513,Combat,4.255585068485726,4.781617371137825,120.80247787060931
2514,Questing,4.562014588510091,23.887182141144635,183.58409592229674
2514,Combat,3.926202321596529,5.450726171525396,151.5252347584897
2514,Combat,4.5946688643095674,5.622400508629631,832.0256318063473
2515,Questing,2.180652025751176,18.81819566424949,238.12960647460216
2515,Trading,2.430317795906356,0,392.58801103277017
2515,Questing,3.61994111761252,24.701853218819743,153.35734983094025
2515,Questing,2.768651137141517,25.22474697562788,107.03287329308884
2516,Combat,2.626061061840007,17.306596683479246,89.23885965316299
2517,Exploration,3.3669848130223223,0,229.5676075716013
2517,Combat,6.503152190891367,2.759222103025416,58.64691533872086
2518,Questing,4.870856058192115,19.930483026857324,159.58501945999186
2519,Exploration,0.7700222831504492,49.547545579483426,158.97737559969065
2519,Combat,3.734949849044718,16.944691801815914,353.56426058036374
2519,Combat,1.5216127793951593,1.6818157849426696,108.67509980278594
2519,Questing,3.9827933680284486,7.662795512447636,143.66375215888166
2520,Crafting,1.4415524677840135,4.63414137642487,308.25176806332837
2521,Questing,1.5450877051884053,5.872175815389762,129.64807803035535
2521,Questing,3.302669973899734,6.477395115677373,186.06893706481816
2521,Questing,4.203385513475326,0,87.82714095890823
2522,Questing,2.3102080463545716,97.03763093821699,39.50846293376425
2522,Trading,2.6903648876801025,17.50558133613871,595.1559576983439
2522,Questing,13.321488467270262,76.01930120254414,163.56850096278137
2522,Questing,1.2487182985953196,248.7064721749451,139.35825892943961
2523,Exploration,2.023414231556053,13.472317539662507,148.4071575287441
2523,Trading,1.9581738275476352,150.46425226891395,316.24507914729367
2523,Combat,2.105798814968563,19.660082889352417,137.34440382638482
2523,Questing,1.9433060504341626,15.363139272934285,211.80452780349714
2524,Questing,4.4985287226994,0,324.0042868623732
2524,Exploration,1.3309683652465036,6.911781273718433,803.6104235451874
2524,Combat,2.5229231582965777,14.08217890848973,107.25981799903639
2524,Questing,5.079753900973486,0,91.98995803727055
2525,Combat,6.707442654987113,46.735300941734415,57.47250959333624
2525,Trading,1.1195307205380354,14.75282025840186,149.29248108542785
2525,Questing,3.005528804520174,14.695329775312397,346.1488374727302
2526,Trading,3.329213761014723,0,207.8652752099955
2527,Combat,3.829185423619538,21.204270014549326,111.22496724333577
2527,Exploration,2.383455633787189,7.472588766733191,522.6075669327124
2527,Questing,2.2446296778031143,6.237962637210141,56.972281151720374
2527,Crafting,0.8935191049807331,0,121.00967184678636
2527,Trading,2.0768576610324856,8.126098974733758,19.216837307841367
2528,Questing,3.6128587468124844,0,1675.4764652271936
2528,Questing,6.288082277935514,76.89798894077676,45.033347728838336
2528,Questing,1.7447450374033562,17.641764978572677,326.5360158760035
2529,Crafting,2.6222466905624997,9.19982484122326,555.6962243913829
2529,Questing,0.8541599304730743,0,223.28128535259378
2529,Questing,5.979044428403045,0,92.27577811584007
2530,Combat,1.8734557647842647,30.266813894466022,108.12413688953718
2531,Combat,2.6585975425239288,5.397517411830176,125.83369044071817
2532,Combat,1.9074002109197083,8.480480583204924,58.97507841565245
2532,Crafting,1.8186242415240934,146.7051002204257,200.0204309454607
2532,Questing,0.8362431671256176,0,114.77932864258624
2532,Questing,3.168732426127636,31.218341621223754,823.6717878780719
2532,Combat,5.630301972689636,19.379823200775455,349.11225755981854
2533,Questing,3.2863386666867744,21.60587438023356,278.8583076473432
2533,Exploration,3.8585243853551607,21.017788394342197,81.41872424391673
2533,Combat,1.7523076001610154,17.585814789467655,105.04855871448372
2533,Combat,2.697936831980364,10.292128273716092,270.0573854018782
2534,Questing,3.108210076177504,6.41245207140222,254.29199608039005
2534,Combat,1.998645661075093,17.260372774964328,212.85116803092254
2534,Crafting,6.652642520058908,8.710651416981477,51.95079965309173
2534,Combat,5.672635093751667,0,29.092992862331293
2535,Combat,3.756190791006815,74.2716248057799,126.74798951865687
2535,Trading,2.8819006344908753,0,122.3816969624311
2535,Questing,1.7781612316164233,17.826221498105372,149.8907201975817
2535,Questing,3.668151930127488,0,94.75091181030086
2536,Combat,3.5312420684118853,171.89211299029634,74.16208140608397
2537,Combat,3.169774026246899,44.01558924270917,73.94641881978855
2537,Questing,2.3776421041962172,9.037332571113234,139.01846140769956
2538,Questing,3.6179576632491304,0,114.29280672765304
2538,Exploration,2.2438593120176153,24.6553536690704,73.34174495478837
2538,Questing,2.384843485243949,16.240407894451263,5.9998940997428205
2538,Questing,1.9717947292352767,26.42003805941437,35.54646976926252
2538,Trading,1.910557038104815,30.07117117278025,159.92393272140518
2539,Questing,2.8405799076435154,99.56528757667705,110.52916783849385
2539,Questing,1.9843529319576283,7.8550200654240045,331.7329209811726
2539,Exploration,2.8534213561809967,9.478936330453196,37.1924665780489
2539,Exploration,1.1184226195464988,18.60967903361954,1246.491185420214
2539,Trading,1.302498532337964,14.467207387450525,80.551183096377
2540,Trading,2.9406065434833466,36.094160247855264,161.96527011966842
2540,Crafting,1.122080209845052,10.461132530467525,228.28712814226412
2540,Combat,0.9990175773173517,3.975064418514845,137.20381991175734
2541,Combat,3.583081456473368,0,180.10470888098806
2541,Combat,1.1064573720405113,14.54272687119189,505.02966452042455
2541,Exploration,3.595027277314758,50.38488510358993,209.05928375945027
2542,Exploration,1.9039871856679023,3.9164407371003644,15.72988155948415
2542,Exploration,2.795484556431697,24.77078056438014,68.43875955743856
2542,Combat,5.180274233760242,12.156843902681175,107.7597066478763
2543,Combat,2.122503706086764,0,155.0572776662692
2543,Exploration,4.050654008389567,11.061564977509027,48.62881332434604
2543,Combat,6.340571211049522,0,159.2308070716663
2543,Questing,1.5201850334186084,17.55393424078087,602.8874002774907
2543,Combat,0.9030188284131241,2.62352169112667,36.805172436056786
2544,Trading,3.337429479648804,25.68451760428508,576.3952514158453
2544,Crafting,4.144866974786692,0,65.91255906422889
2544,Crafting,4.3450683937256365,38.04601939028991,225.61065471245968
2544,Questing,6.68779190578132,0,60.22058501980229
2544,Questing,3.6113637304464956,15.542711961860627,223.08035071567613
2545,Questing,2.619362988736826,49.1605085162581,1711.6378108250965
2545,Trading,2.979680984766709,5.360171499085255,168.41903228457153
2545,Questing,3.7186175220876807,39.32891837918084,244.70352538717162
2545,Trading,3.2358140218805413,0,20.491079139927283
2545,Crafting,1.4538711858640243,39.22260836569019,181.12072746979058
2546,Crafting,3.1556058150439865,0,233.52795413377444
2546,Questing,4.1047209154084445,16.511113381953656,656.5685856478354
2546,Exploration,2.8998147443387654,0,473.61614062370967
2547,Combat,3.9210606815396396,133.00844792279415,56.279531930449814
2547,Crafting,3.419007811151552,8.225809226093137,276.99070230833496
2547,Exploration,2.2114759975239733,0,135.03506652311717
2547,Crafting,1.6987139011611518,21.77279270209788,83.408646594261
2548,Questing,11.896573143877541,0,229.20114485600297
2548,Crafting,1.6095224195011157,0,164.09928633518555
2548,Questing,2.2843521806364917,17.00977061468391,17.241452382478737
2548,Trading,3.4553612317351226,6.023555596928507,49.063197204910516
2549,Trading,2.6609187468463915,0,372.70346023997206
2549,Questing,2.6520778061807073,54.64557108787476,102.86697321688953
2549,Questing,1.9436523093340943,97.91375915012443,120.32556082426254
2550,Questing,1.6184855198662091,32.61211675645138,20.87166638397904
2550,Combat,2.367259385090851,15.377786522101482,125.95339055794207
2550,Questing,1.920802298120062,7.241830475499658,208.35347448504606
2550,Exploration,4.047371569353519,91.18929855193784,186.02109341671235
2551,Trading,2.077150917486373,24.871350264369983,164.6571989827422
2552,Questing,2.71519420723156,12.797921258956976,228.01946858912933
2552,Trading,2.2666317707896737,113.14424986257129,3234.515490235729
2552,Trading,1.9900551612483883,24.31717426876644,488.24163361856426
2553,Exploration,2.492928735116735,0,26.41107830920464
2553,Questing,8.95806889691303,11.265447398715024,140.6527091643141
2553,Questing,2.233690790343703,6.852577313312179,40.87310087974451
2553,Combat,6.34732653855247,9.106158090602305,39.44635897519554
2554,Questing,3.353227059759913,0,112.9118202864057
2555,Combat,5.3643772424024325,21.600076988406368,89.97695312855288
2555,Combat,2.380305256649588,3.4882938914704544,215.55557574383266
2555,Combat,3.1265664473161894,18.81660652859355,120.25579566465578
2555,Questing,2.8272488138158205,132.86515052645754,52.575328908854544
2555,Questing,2.7502238397471395,0,1610.146775770041
2556,Combat,3.9614964526080163,76.47004944797143,143.02726059307193
2556,Questing,2.0064072094551864,0,162.67515957572965
2556,Questing,2.088342070304544,19.394788203373388,47.70831898676205
2556,Questing,1.5516243926083866,0,299.86141053890907
2557,Questing,8.82812756371686,47.805103965552,162.8534853910754
2557,Trading,5.537412209200649,70.96317874677054,300.95906234406414
2557,Questing,2.265825876190293,85.47010110024009,51.38917483207087
2557,Combat,1.7793847952864843,0,154.7388402053958
2557,Crafting,2.3447709395028196,18.81380112215248,27.175550128857605
2558,Questing,4.257178297891341,10.627617423088552,63.18303076856203
2558,Combat,2.988985785764718,30.199129569747196,70.68030591323996
2558,Questing,2.809225353244941,20.2322939259643,106.39960761330865
2558,Questing,2.1195440991441514,42.70490826185118,11.737656496252793
2559,Combat,3.2929594200205963,33.182479571838535,250.9439313211902
2559,Combat,0.788628335303432,24.357052684678653,1198.0954034097429
2560,Questing,2.4821898437661836,0,285.7814366110191
2560,Crafting,0.989193928071765,385.62460426523677,434.96244745402953
2561,Questing,8.580411186093654,10.939433261296116,36.123595225013304
2561,Crafting,3.361616409008756,14.504177685856622,232.1547476094442
2561,Combat,5.50110294809687,0,39.73152902015078
2561,Exploration,1.577834644839297,26.358382648364294,632.2379159679916
2562,Combat,1.2256827910015953,0,62.76239902605463
2562,Questing,2.5981046599388766,11.355719956682274,46.03213136257685
2563,Exploration,2.86651805562024,17.46259395800111,121.42692423579487
2563,Combat,1.3481970216134078,66.3726421618812,231.90956062974914
2563,Questing,1.6652783874750268,0,430.4759952332994
2564,Trading,3.0718758467112273,35.646368995114756,513.6600477588703
2564,Questing,2.213822923007298,0,241.05086145483912
2565,Combat,3.9914582028945116,0,155.04064032134448
2566,Exploration,3.3259872286368104,11.72259460384559,317.81922550670197
2566,Questing,1.8238357689748514,325.5692872232762,18.52810374520958
2566,Questing,4.059961521295048,0,3026.490680833912
2567,Questing,2.4306410046726272,3.362291637533191,159.95237965338472
2568,Questing,3.14000649550271,15.51020238082241,78.6146194037731
2569,Questing,3.7393085556417063,23.907434971462973,104.5140000839859
2569,Questing,2.2740951342565596,15.72082681085176,78.38045258826219
2569,Trading,3.2504197307697718,14.307173394745016,594.9397775863708
2569,Combat,4.44307411339493,7.674054559667225,479.37224435449264
2569,Questing,2.582015749749503,0,155.17561173008377
2570,Trading,3.961809591881594,6.023712164042353,166.9016723163856
2570,Questing,1.807212269419172,12.45433535941775,175.96493641365194
2570,Combat,4.8552056151107195,10.645748461189502,55.72548214470736
2570,Crafting,4.53468846190603,11.808760241669614,215.1138891304697
2570,Questing,1.3920903304184962,22.766746581140602,29.569721655093755
2571,Questing,6.442848847515305,15.749679886504813,55.33226525454921
2571,Questing,7.318909390489903,72.7627784577763,457.5480914788986
2572,Crafting,3.9090690810878956,37.214378907892765,64.87486840065287
2572,Questing,1.378992420165139,4.873726245431202,19.142754597231722
2572,Questing,2.040178811082816,2.5481113603559393,129.69230935716664
2572,Questing,2.3491405258824045,1.9064868306065947,102.16047680767572
2573,Questing,1.3217091689558162,10.312875281124352,58.58144475853596
2573,Exploration,6.853796561308182,28.353429573018882,87.22254692330087
2573,Questing,4.7054962151805055,12.179357080867701,230.2903346837528
2574,Questing,2.2232961926679025,116.04343143192338,320.18504579912997
2574,Crafting,8.199649121362006,39.96811289917167,411.2543994245798
2575,Trading,5.191079813428737,15.97928046999192,140.51562570867424
2575,Questing,7.903274624422873,30.242586756467322,1836.4497937689125
2575,Crafting,1.4497275044880218,34.483343690875316,116.12429356424347
2575,Combat,1.8569726902653718,28.703480823447745,895.1006989511104
2575,Questing,4.733355904942273,169.22709820470604,25.68457694944094
2576,Trading,1.9425383658787057,34.48130107320499,312.1050770144304
2576,Combat,2.3012123377466183,9.348296446817727,72.8678999697073
2576,Questing,4.333863994123351,17.876961803450804,1391.0667849974498
2576,Questing,1.8614231797875567,9.967318076791143,279.4249271161871
2576,Combat,4.350619294289969,70.95085093641246,615.426411138296
2577,Combat,2.1801714850367664,0,54.571075471632845
2577,Questing,2.4729324919658797,15.0986617784256,49.60229967008469
2578,Questing,1.1423809476040718,6.347708446983856,91.76454082427308
2578,Exploration,1.900886594503402,19.82254666616169,162.0374504828875
2579,Questing,5.6394840145468645,3.977705461279194,213.60837636945297
2579,Questing,1.7350287868496612,0,135.50752023640794
2579,Combat,3.2567722721163244,9.746788500982,1032.6565054337045
2580,Combat,4.190526423516921,0,36.35215943829758
2580,Trading,2.410084142863788,36.90522434122254,547.999229907404
2581,Combat,6.719627162957161,39.34362761443502,89.17721231292238
2581,Trading,3.0964639599415364,48.424807250074196,114.05604449359805
2581,Questing,1.7162995062952258,5.813350333874257,23.492769631377133
2581,Questing,0.7197390850991986,13.523384652461363,304.4016800223274
2582,Trading,1.8268858586720815,8.063973323167655,169.1178149034712
2582,Questing,2.2084379350963323,0,63.512854926716976
2582,Crafting,1.914443900996977,0,61.93299108934999
2583,Crafting,3.092074058943762,0,55.43262102778875
2583,Trading,5.1330005698366,43.85371954771268,103.17058471919623
2584,Questing,6.628378816870337,0,78.63060967413082
2584,Exploration,5.447421159336327,0,21.283600934885317
2585,Combat,3.106019664589054,12.959104506239019,817.757383777914
2585,Combat,2.7468374948013925,119.01888250884642,306.6527084164199
2586,Trading,1.2546454068531598,0,615.4556557872893
2586,Combat,4.789640105230568,64.2032135193858,743.7104038660113
2586,Combat,2.7141126918508243,1.8884339349247332,100.49129099210379
2587,Combat,1.4955969039018941,9.048057875126899,99.2518889417647
2588,Combat,1.607696802435579,0,83.71957480339016
2588,Trading,7.467344817850833,5.673897590282381,122.23436740294588
2588,Combat,3.2580022440344325,0,211.33353816026732
2588,Combat,4.324239272054204,4.150932917132057,244.0319698505585
2589,Exploration,4.646230126728715,0,114.10410724408568
2589,Questing,4.8602757623032895,15.049686095832921,97.95392538945603
2589,Questing,7.046333164912081,14.436437139377702,944.737665619497
2589,Exploration,3.9040720336726444,80.93490586803678,53.39722266994216
2589,Questing,1.0525143367703682,6.49057255350797,184.7600867300859
2590,Combat,1.7308901849419267,38.402754383372866,317.90715024333093
2590,Questing,4.646312253722222,31.217657045675868,57.61376828839295
2590,Crafting,4.258465163266905,0,342.25714635181987
2590,Combat,2.1008538850772727,91.07786430860405,126.09325070613035
2590,Combat,4.543058592500349,12.719481772837455,326.54123457684744
2591,Combat,2.7935182630212028,26.38556559663317,870.2105792824398
2592,Combat,2.2293830745793715,44.62150419855492,441.75427288745357
2592,Questing,1.2070344566218045,47.82593116131606,110.92688470362127
2592,Questing,3.995765572844818,50.21663198591077,92.1970589148091
2593,Combat,3.820384105350127,2.8673841009060714,127.88388084848715
2593,Trading,2.569662007453693,6.825801324449679,211.99047499703116
2593,Questing,3.164545178713528,7.621090356301946,164.19125917401203
2594,Combat,2.9105195930814585,46.68259031478649,283.75430192694904
2594,Combat,4.42562565135697,71.76298513267785,315.7463011558367
2594,Trading,1.0681680081086917,0,216.57849146698007
2594,Trading,3.5625412793121685,0,84.2914780400303
2594,Questing,5.421952457669651,28.15997005037649,460.8862496435608
2595,Combat,0.9345523326569459,48.79122867533034,231.39088947635048
2595,Questing,1.8018061034057238,23.53635096280094,118.25486832537723
2595,Questing,3.0209077216226428,25.615079645625734,175.97884962344546
2596,Crafting,1.4634685720645044,18.91598910343908,167.8801153453264
2596,Questing,1.8183949661864138,10.783292954565319,65.54813605672877
2597,Combat,1.6781867708223888,23.45116013608573,154.9801594411431
2597,Combat,2.6131039446258923,5.300289677717944,70.90253243133483
2597,Combat,2.619384997563751,50.09109233159402,375.05436990731596
2598,Crafting,1.5428251572087306,19.16266512536097,169.36239766905396
2598,Combat,2.501212079720066,26.553488278392603,107.90408134730198
2598,Combat,6.373718564015703,80.35139575727794,74.33805506058481
2598,Exploration,2.485819698605924,45.144145316610114,151.2416525899983
2599,Questing,2.1110253910786128,0,106.77523667242554
2600,Questing,3.866761938269613,3.7517007344757385,107.03083145647099
2601,Crafting,2.1762817762709967,12.425752361286165,110.64684489678429
2602,Questing,4.819200117158012,19.170920592655932,50.60398468777706
2602,Questing,1.7677314629197665,47.30399372169551,485.0505870931464
2602,Trading,2.4188767284474895,24.12457239883729,49.29159572406741
2603,Questing,2.2815561165515015,20.284146147013118,205.43910142395632
2603,Combat,3.3056304696798167,65.34747797700341,103.11503390842142
2603,Questing,4.0938906785710065,28.572966347955347,121.70285075828886
2603,Crafting,4.097702261022367,3.59783906132631,183.57024326776826
2603,Combat,4.083838260800942,46.03907099285559,244.41752074646388
2604,Combat,2.269836907081737,9.386125252062229,36.74076505715655
2604,Combat,4.687188975139539,18.9755021464896,327.5332221221888
2604,Questing,3.2854072033096267,9.558635696975253,146.55805654762753
2604,Questing,1.6011766484217504,15.1990729418979,29.53008432805388
2605,Questing,4.435181068773071,13.794688654750525,198.98356415681843
2606,Questing,3.619998834055605,45.99348663587264,77.43182331152569
2607,Questing,2.007249556606321,21.53018238891041,283.45975311641735
2607,Questing,2.3305510649923606,3.4534694948737825,63.79005219046547
2607,Trading,3.8114142680902385,9.600610803332149,117.99052712206957
2607,Exploration,8.144605198749488,377.3650789636485,68.14865081416482
2607,Combat,3.868615150772019,39.10177943253335,1028.2548700871955
2608,Questing,7.0497015201574165,25.815113349217526,47.26358009611695
2609,Questing,3.37489963357145,48.23263795787318,240.51375244293192
2609,Combat,3.9434590672529626,39.346973934839504,57.85971838992192
2609,Combat,2.653407433900401,11.99187341277718,197.76064974598572
2609,Trading,5.539370936698993,0,87.6156879103712
2609,Exploration,1.1785076973916921,0,86.29840265953224
2610,Crafting,4.068137428958567,148.82371677572843,194.761748537943
2610,Questing,1.895028488050526,89.14801497407865,645.1552522466694
2610,Exploration,2.807130443586935,32.3515632688498,1951.8370684656788
2610,Combat,2.396041377215658,23.370412123922332,448.7762359788111
2611,Questing,0.6523741620162194,8.111009129060072,103.5722616273526
2611,Crafting,3.4365619959168794,36.50785695741993,54.347916896218585
2611,Questing,3.6613540480285818,24.383001885269806,84.11441129699402
2611,Questing,4.255604979870902,23.47889149494712,144.32891930931214
2612,Questing,2.607311994590279,29.140552368945055,180.36312595937522
2613,Combat,2.4957275275847786,23.487449521323054,196.82323208792602
2613,Trading,2.073330497612735,0,96.68222710826208
2613,Crafting,2.1606968145013763,70.34124828726164,349.8337013221403
2614,Questing,3.8545492282569573,64.19746164607369,149.73384872560007
2614,Questing,3.556116994871612,49.51819296696924,28.709586130771754
2614,Questing,2.722651690276344,0,304.43321226581327
2614,Exploration,3.9445110120905875,0,93.75475147743158
2614,Exploration,5.791036070009828,79.74104518836552,156.17997146706585
2615,Crafting,3.1898833107061613,34.89844812102218,203.3606105961233
2615,Crafting,5.496881276108725,0,169.2556928340178
2616,Crafting,1.334628926464289,11.321817733524439,48.44786973763885
2617,Crafting,1.5035361556237794,7.5331362945701255,141.83597191631645
2618,Crafting,3.7899589961596107,21.62570243038373,115.30022247602338
2618,Crafting,1.3281082701500995,6.59743029213971,133.7450743831555
2618,Combat,4.192522430054028,16.38106624596419,121.74875482058908
2618,Combat,3.463351124898263,23.00017717822544,88.68459331644024
2619,Questing,2.7100464796447277,6.595420246085737,253.62950719678204
2619,Trading,4.819794957466892,54.10066078315797,62.97284044719477
2620,Questing,2.5075838447684244,1.5149420113698646,107.68415321343707
2620,Questing,4.070037934036969,12.781520524715118,39.1486575576836
2620,Trading,2.741015814369001,9.066650285485814,215.07795392776774
2620,Questing,1.3135105521299142,23.893276066322176,148.25759387417907
2620,Exploration,2.3296208926036277,42.78794009587642,60.1614014389462
2621,Trading,1.992121738873197,0,148.7637449867666
2622,Crafting,1.362396396976167,5.007993001480192,63.81950352517807
2622,Questing,2.075505347728991,7.78235279935554,90.26497596340974
2622,Questing,4.4096267473496225,12.108849466106705,149.62266285274723
2622,Combat,2.518919521208538,47.98202670131308,33.632444456884144
2623,Combat,2.3156194483544508,9.348499027020928,11.807454448965663
2623,Questing,3.8280794215482525,0,80.45035019390399
2623,Crafting,3.170043257518394,112.10787675158741,421.09523020626614
2624,Crafting,1.751714179954958,24.942759286147023,135.66240931401305
2624,Questing,2.553160983827954,0,94.66899739850544
2625,Combat,3.0852268184995872,32.06951221694151,44.42428646960886
2625,Combat,4.694545136343332,156.59146234842538,118.03769363066532
2625,Combat,2.7714156978091298,13.948896458541203,105.09985317001323
2625,Questing,2.642395139470602,632.8666463721705,106.76129362774539
2625,Questing,1.6801369403493056,0,52.50516517208144
2626,Questing,2.7493475298124563,49.332286057633695,306.888771830925
2626,Questing,4.16036785765014,15.507665542981776,135.26234031435934
2626,Trading,1.879009984531544,140.51466956974824,645.1339482305909
2626,Combat,2.605872904517149,16.086646854196832,111.58378463873039
2626,Trading,2.5333200422667357,51.49002394789041,197.6302010834567
2627,Combat,3.397715348435616,3.4884416321878784,395.4073862361016
2627,Questing,2.6179859224819797,0,373.75613808450674
2627,Exploration,2.797302716557037,0,279.8391577079629
2628,Questing,2.492912795538901,12.664485856564463,50.13898019669938
2628,Exploration,2.934245161233404,69.6582663953114,55.35568471068538
2628,Combat,5.9533116612859445,0,55.86017753564493
2628,Combat,6.0536238599996155,8.386669899555793,1254.6579474201435
2629,Combat,1.4645362422792223,64.34254333609788,341.27761091504567
2630,Questing,1.3502757282933104,45.94748016805214,226.8832137977782
2630,Questing,3.801465126629214,211.8347174073582,605.8961128929284
2630,Exploration,2.717323581459767,23.903705413642975,69.29702957264436
2630,Trading,4.04251710197893,12.130414014587934,803.3613225296499
2630,Combat,2.7880827969892072,0,7.892106423862329
2631,Questing,5.295131842487681,62.592781558276,38.713019327554896
2631,Exploration,1.5549490394049048,29.110243804048537,173.0923373041493
2632,Questing,2.0046356755533483,26.782452773636233,136.59033704627794
2632,Questing,1.8545982218101718,232.9161862954791,958.9960929683135
2632,Trading,4.9624766270509895,21.98917816014312,96.11639425517814
2632,Combat,2.3266680826415542,19.750553938533745,27.17547903599478
2633,Exploration,3.0695626437327057,31.108293031877142,230.61345826647036
2633,Combat,2.1932300605627395,16.1100970281631,98.13835112694721
2633,Questing,6.101019605647893,10.706201947282391,49.96689582399789
2633,Questing,0.9151928975267418,0,95.30076835430422
2634,Combat,2.4955242385934677,0,79.74417841973063
2634,Questing,6.480937467133536,46.31098117938768,324.0416381806939
2634,Questing,2.175840295430919,43.16923347261027,1953.1983662733148
2634,Trading,1.5502139216788091,39.74609073853064,167.40672515086007
2635,Questing,2.288307483062298,31.104150898530314,94.87623608576719
2635,Combat,2.387801727378494,0,131.11805962855328
2635,Crafting,2.0574349070421674,83.96821460755532,280.74518538989565
2635,Trading,4.276578807743763,5.070649097057227,1242.5765507862798
2636,Questing,1.7203589677860835,0,117.45903033306871
2636,Questing,1.482202203380187,28.273754262857903,555.0378058105409
2637,Questing,2.4572475395777262,26.74931887313121,54.97331131191012
2637,Combat,2.7040256762678947,0,309.94842440382666
2637,Questing,4.526569961724777,11.185630914535823,47.0361138347927
2637,Questing,3.2794568818365626,35.04961569501919,400.9219784954305
2638,Questing,3.294215411972705,55.88862420075729,229.5194839054847
2638,Trading,2.6337563042983687,28.262686214073227,184.53309705534235
2638,Questing,1.8087102431747597,0,675.477332664301
2639,Questing,1.0450914275408394,9.087619892530729,269.58437722250284
2639,Combat,1.825715922278316,0,524.9490643497501
2639,Questing,3.1030223505894607,20.616920236779748,225.2676880311417
2639,Questing,1.8975492683640842,85.53561445248668,61.641465149513806
2639,Combat,1.9138249614406162,47.96460657374999,88.5818332382216
2640,Combat,1.9998925798405371,8.62011497351812,158.1611335562763
2640,Questing,4.101559482700457,17.317834105025494,152.65564291852968
2640,Combat,5.908521760455865,20.33427630919847,180.2239769639918
2640,Questing,3.472496572149864,29.006518139025346,319.82148830587704
2641,Combat,2.994757747420895,25.300459868506824,3446.32558976921
2641,Questing,2.0494140165034214,31.2480078171567,198.33025294646092
2641,Questing,2.722019029238532,27.748724302761726,88.10983479304511
2641,Crafting,1.508859822840854,22.307877306160535,141.06839794055708
2641,Combat,2.727609338086163,30.45921988855476,304.62971654850816
2642,Questing,4.842800593666174,10.728538490452484,139.20948494336375
2642,Trading,5.138851550016997,23.93440238422003,346.9329294784504
2642,Trading,1.9483652107706981,20.83886415984964,156.17886479522232
2642,Crafting,1.1512398575665708,25.49080122377871,409.508774454393
2642,Combat,2.731041765034995,26.26775839939064,676.030306863092
2643,Questing,1.5686513363958088,4.078081171861067,130.03103894305758
2643,Combat,2.769188020697518,24.827387919502296,152.0998478353647
2644,Crafting,2.408870127347681,0,62.59887069229964
