season,team_id,team_name,player_id,team_budget,market_size,conference,total_team_wins,playoff_appearance,player_age,position,height_cm,years_in_league,player_salary,games_played,points_per_game,assists_per_game,rebounds_per_game,performance_score,career_trajectory,injury_count,injury_impact,performance_narrative,championship_potential
2018,17,City Q Wolves,12,74639289.00997694,Small,Eastern,32,0,24,Center,192.0758007900004,11,1692038.4703609596,76,10.150953936050776,4.217214884713481,3.6101931330175026,6.408603979739606,-1,1,0.1,"A Center with 10.2 PPG, showing declining potential",0
2018,17,City Q Wolves,13,74639289.00997694,Small,Eastern,32,0,28,Forward,197.80556188355138,11,2447399.3464667923,55,6.2224833270012265,1.0039403256405592,2.709705979549985,3.6030872223576544,-1,2,0.2,"A Forward with 6.2 PPG, showing declining potential",0
2018,17,City Q Wolves,14,74639289.00997694,Small,Eastern,32,0,26,Center,198.45075398163723,10,2700736.285132897,52,10.860606861677216,5.405254602095328,3.780613336311915,7.100003126193059,-1,0,0.0,"A Center with 10.9 PPG, showing declining potential",0
2018,17,City Q Wolves,15,74639289.00997694,Small,Eastern,32,0,35,Center,186.17133022745776,6,1863216.725030571,71,15.449177682252166,7.104332296018648,7.454561408317721,10.547339184201777,0,1,0.1,"A Center with 15.4 PPG, showing stable potential",0
2018,18,City R Lions,1,116142451.93274622,Small,Western,24,0,22,Guard,190.2645380029553,10,1261197.1312697784,30,14.449581662825842,1.6105737378218836,3.772152685660688,7.394650592175109,-1,1,0.1,"A Guard with 14.4 PPG, showing declining potential",0
2018,18,City R Lions,2,116142451.93274622,Small,Western,24,0,29,Guard,191.775800676178,14,3121030.6673244713,25,13.469392224903268,6.192159471066297,5.569135186176576,8.916145287134169,-1,0,0.0,"A Guard with 13.5 PPG, showing declining potential",0
2018,18,City R Lions,3,116142451.93274622,Small,Western,24,0,24,Guard,209.01610914568408,11,1141550.059625314,10,15.62793885520172,2.661101525033265,5.448792434220661,8.684143729856865,-1,0,0.0,"A Guard with 15.6 PPG, showing declining potential",0
2018,18,City R Lions,4,116142451.93274622,Small,Western,24,0,20,Forward,198.40405438175003,0,2944971.6653887313,69,11.952324249644448,2.7935564941350077,5.796087048198885,7.357822762557947,-1,1,0.1,"A Forward with 12.0 PPG, showing declining potential",0
2018,18,City R Lions,5,116142451.93274622,Small,Western,24,0,19,Center,194.17241342388417,8,2522243.6812480097,12,5.917980069494791,1.8401259281741487,2.5092344328884284,3.67200013611669,-1,2,0.2,"A Center with 5.9 PPG, showing declining potential",0
2018,18,City R Lions,6,116142451.93274622,Small,Western,24,0,35,Center,222.4113456902073,4,1589718.564029003,41,9.9824600399573,1.0599920649819143,7.9492481156177,6.695756070162804,-1,2,0.2,"A Center with 10.0 PPG, showing declining potential",0
2018,18,City R Lions,7,116142451.93274622,Small,Western,24,0,33,Forward,196.9127884672149,13,1713608.1265032236,12,11.637098858254939,6.243200199532643,3.1351184778922914,7.468335146529456,-1,0,0.0,"A Forward with 11.6 PPG, showing declining potential",0
2018,18,City R Lions,8,116142451.93274622,Small,Western,24,0,27,Forward,210.39111787420268,0,1924235.71346454,44,9.507805069221838,2.132067715854378,5.414896069357431,6.067211163252278,-1,0,0.0,"A Forward with 9.5 PPG, showing declining potential",0
2018,18,City R Lions,9,116142451.93274622,Small,Western,24,0,22,Guard,196.60085494230782,11,2113469.0367154763,48,8.446227641096005,3.0818383507914424,1.9934376326555818,4.90107385147251,-1,3,0.30000000000000004,"A Guard with 8.4 PPG, showing declining potential",0
2018,18,City R Lions,10,116142451.93274622,Small,Western,24,0,33,Guard,189.17632661227643,5,2788548.618317301,23,12.516423344083243,4.626147263258997,2.4227361729077916,7.121234368483335,-1,3,0.30000000000000004,"A Guard with 12.5 PPG, showing declining potential",0
2018,18,City R Lions,11,116142451.93274622,Small,Western,24,0,38,Guard,211.95336118002817,10,3411876.5188945276,27,7.2454440872257315,1.2682671257418818,2.8422699861111016,4.131338768446188,-1,3,0.30000000000000004,"A Guard with 7.2 PPG, showing declining potential",0
2018,18,City R Lions,12,116142451.93274622,Small,Western,24,0,30,Center,192.36851176856285,14,2135753.8799176654,33,8.69522583520371,0.42444910940352454,1.381186072151595,4.01978088854802,-1,1,0.1,"A Center with 8.7 PPG, showing declining potential",0
2018,18,City R Lions,13,116142451.93274622,Small,Western,24,0,25,Guard,187.19731590637062,13,3771095.899310554,76,19.18803366532355,4.340439794554677,7.0308991620186125,11.086615153101407,0,4,0.4,"A Guard with 19.2 PPG, showing stable potential",0
2018,18,City R Lions,14,116142451.93274622,Small,Western,24,0,22,Center,203.12069597794968,1,2149931.670063391,27,6.465714329699018,2.914592410553433,7.547256351352612,5.72484036045142,-1,0,0.0,"A Center with 6.5 PPG, showing declining potential",0
2018,18,City R Lions,15,116142451.93274622,Small,Western,24,0,23,Forward,217.72791176436715,10,739835.2348274197,70,6.918192959802613,3.6776292016214738,2.0174597227946385,4.475803861245879,-1,1,0.1,"A Forward with 6.9 PPG, showing declining potential",0
2018,19,City S Eagles,1,77257172.38927555,Small,Eastern,17,0,26,Center,190.60594216199482,14,829982.3494010876,48,14.24281017237874,2.6971735397794325,6.249384334268422,8.381091431165853,-1,3,0.30000000000000004,"A Center with 14.2 PPG, showing declining potential",0
2018,19,City S Eagles,2,77257172.38927555,Small,Eastern,17,0,33,Center,196.80152476745155,0,2151757.9922487405,4,2.1450332216266403,2.968695876755662,4.697785263781984,3.15795763081195,-1,2,0.2,"A Center with 2.1 PPG, showing declining potential",0
2018,19,City S Eagles,3,77257172.38927555,Small,Eastern,17,0,20,Center,194.56128134220683,12,2654654.162908008,61,10.923263879523004,7.375299749100039,-0.6834192065108944,6.376869714585944,-1,4,0.4,"A Center with 10.9 PPG, showing declining potential",0
2018,19,City S Eagles,4,77257172.38927555,Small,Eastern,17,0,21,Forward,199.42392036284494,12,3123239.32482382,32,-1.8783300554630795,4.1964987492599,2.7149353812992048,1.3220982169824995,-1,3,0.30000000000000004,"A Forward with -1.9 PPG, showing declining potential",0
2018,19,City S Eagles,5,77257172.38927555,Small,Eastern,17,0,21,Center,203.09877284583146,9,490307.2407464455,17,10.605734509249483,1.5667202598955106,5.471163744228323,6.353659004936944,-1,1,0.1,"A Center with 10.6 PPG, showing declining potential",0
2018,19,City S Eagles,6,77257172.38927555,Small,Eastern,17,0,24,Center,191.77568422745136,0,3316958.8366867034,42,12.129436030965179,3.038295554831504,3.075539272867071,6.6859248606956445,-1,3,0.30000000000000004,"A Center with 12.1 PPG, showing declining potential",0
2018,19,City S Eagles,7,77257172.38927555,Small,Eastern,17,0,33,Forward,204.87872284871074,0,3485868.2755176844,43,8.8971376625958,4.236976760912951,4.377567431948382,6.143218322896719,-1,1,0.1,"A Forward with 8.9 PPG, showing declining potential",0
2018,19,City S Eagles,8,77257172.38927555,Small,Eastern,17,0,29,Guard,193.04328622151797,1,915808.6089776751,54,7.649789261202493,3.531756459304097,3.6898407918782135,5.22639487983569,-1,2,0.2,"A Guard with 7.6 PPG, showing declining potential",0
2018,19,City S Eagles,9,77257172.38927555,Small,Eastern,17,0,30,Guard,199.33867385374177,12,1641659.847978778,26,6.762290971824204,2.985599908419327,6.845090581316958,5.654123535650568,-1,0,0.0,"A Guard with 6.8 PPG, showing declining potential",0
2018,19,City S Eagles,10,77257172.38927555,Small,Eastern,17,0,25,Guard,192.6892616494894,13,2241936.369473572,34,9.57718500428096,1.6554434556248023,7.348511494213676,6.532060486663927,-1,4,0.4,"A Guard with 9.6 PPG, showing declining potential",0
2018,19,City S Eagles,11,77257172.38927555,Small,Eastern,17,0,38,Guard,185.60225786889916,3,159670.963765828,64,18.050857646893032,1.5798377619191248,3.2068714588007228,8.656355824973168,-1,4,0.4,"A Guard with 18.1 PPG, showing declining potential",0
2018,19,City S Eagles,12,77257172.38927555,Small,Eastern,17,0,38,Center,184.73729003277788,8,2032575.577408562,4,7.964818435366098,4.372636913913402,5.317683359345702,6.09302345612417,-1,2,0.2,"A Center with 8.0 PPG, showing declining potential",0
2018,19,City S Eagles,13,77257172.38927555,Small,Eastern,17,0,37,Guard,205.84412980472484,2,2926244.321524891,59,7.632143831143459,4.758352602868853,4.543400058927,5.84338333099614,-1,1,0.1,"A Guard with 7.6 PPG, showing declining potential",0
2018,19,City S Eagles,14,77257172.38927555,Small,Eastern,17,0,26,Guard,214.11050901059224,9,1594589.9923862214,14,2.9064573122626323,3.427291763024943,2.4199599152643807,2.9167584283918497,-1,3,0.30000000000000004,"A Guard with 2.9 PPG, showing declining potential",0
2018,19,City S Eagles,15,77257172.38927555,Small,Eastern,17,0,32,Guard,189.6998542413689,10,-604213.8566271343,23,10.994740733982473,4.798870081511444,7.233752081599038,8.007682942526134,-1,1,0.1,"A Guard with 11.0 PPG, showing declining potential",0
2018,20,City T Eagles,1,101263584.55113032,Small,Eastern,32,0,31,Guard,213.10384702169972,14,2347676.4835383366,56,7.5638571794322385,1.7003570437183588,5.401879721496933,5.156213901337483,-1,4,0.4,"A Guard with 7.6 PPG, showing declining potential",0
2018,20,City T Eagles,2,101263584.55113032,Small,Eastern,32,0,28,Center,209.94981668792354,5,1837473.8718701005,46,7.031023388718378,1.0684851687874812,7.435820985185875,5.363701201679358,-1,0,0.0,"A Center with 7.0 PPG, showing declining potential",0
2018,20,City T Eagles,3,101263584.55113032,Small,Eastern,32,0,23,Guard,213.37831020966118,6,2853724.6722572776,24,11.181629513638878,1.2921205832246145,2.22942382469381,5.529115127831078,-1,0,0.0,"A Guard with 11.2 PPG, showing declining potential",0
2018,20,City T Eagles,4,101263584.55113032,Small,Eastern,32,0,34,Center,207.0536521022845,5,1248873.9430735544,20,8.232522768991567,0.9236617058261323,9.492106912802374,6.417739693185179,-1,2,0.2,"A Center with 8.2 PPG, showing declining potential",0
2018,20,City T Eagles,5,101263584.55113032,Small,Eastern,32,0,20,Center,194.95447562915783,13,2568480.225274598,9,10.526546604395435,-1.4813475728394954,4.118610049577617,5.001797384779611,-1,3,0.30000000000000004,"A Center with 10.5 PPG, showing declining potential",0
2018,20,City T Eagles,6,101263584.55113032,Small,Eastern,32,0,33,Guard,201.72015699015853,0,940687.3788822576,64,5.762851539410271,4.077612423503908,4.854179315381553,4.984678137429746,-1,1,0.1,"A Guard with 5.8 PPG, showing declining potential",0
2018,20,City T Eagles,7,101263584.55113032,Small,Eastern,32,0,26,Center,204.4861310331816,6,2816072.843393848,22,9.628945107253045,2.590152416451782,4.79636668378107,6.067533772971075,-1,0,0.0,"A Center with 9.6 PPG, showing declining potential",0
2018,20,City T Eagles,8,101263584.55113032,Small,Eastern,32,0,27,Guard,206.41815530241692,4,886146.9003988666,2,11.558509010656092,2.102463551022738,2.871863877326417,6.115701832767184,-1,0,0.0,"A Guard with 11.6 PPG, showing declining potential",0
2018,20,City T Eagles,9,101263584.55113032,Small,Eastern,32,0,35,Center,218.76173413227713,9,2454183.167189838,67,7.326333762202042,2.4120661046716356,4.7852022444258,5.089714009610047,-1,3,0.30000000000000004,"A Center with 7.3 PPG, showing declining potential",0
2018,20,City T Eagles,10,101263584.55113032,Small,Eastern,32,0,21,Forward,184.8212625331919,10,1642970.7991933906,28,10.96603711357097,5.639288988954599,10.457669549899164,9.215502407084516,-1,4,0.4,"A Forward with 11.0 PPG, showing declining potential",0
2018,20,City T Eagles,11,101263584.55113032,Small,Eastern,32,0,34,Forward,200.39936397214692,2,2187164.020486162,67,11.149632339467152,0.021699766476808158,8.044756947365473,6.879789949939546,-1,2,0.2,"A Forward with 11.1 PPG, showing declining potential",0
2018,20,City T Eagles,12,101263584.55113032,Small,Eastern,32,0,23,Center,204.26119526404662,1,1816808.654282878,15,10.135270203444756,3.2037214127597062,3.011645595524794,5.918718183863253,-1,0,0.0,"A Center with 10.1 PPG, showing declining potential",0
2018,20,City T Eagles,13,101263584.55113032,Small,Eastern,32,0,35,Forward,195.03695269044715,4,970628.4918179284,16,3.236648570782328,2.7755050660966822,7.108861375720603,4.259969360858117,-1,3,0.30000000000000004,"A Forward with 3.2 PPG, showing declining potential",0
2018,20,City T Eagles,14,101263584.55113032,Small,Eastern,32,0,32,Guard,194.64198536947703,2,292642.0424070533,68,10.823718937321924,2.918963299928416,7.102777146311309,7.336009708800688,-1,2,0.2,"A Guard with 10.8 PPG, showing declining potential",0
2018,20,City T Eagles,15,101263584.55113032,Small,Eastern,32,0,38,Guard,208.55153365482022,7,1492924.3844764943,56,1.65774224044476,2.9454201207205983,4.19823165673092,2.8061924294133593,-1,1,0.1,"A Guard with 1.7 PPG, showing declining potential",0
2018,21,City U Eagles,1,95391985.71588466,Small,Western,35,0,38,Guard,190.75766855731695,0,891742.5381840132,2,1.6937841864678909,2.8331240604192782,0.6510643409044095,1.7227701949842629,-1,1,0.1,"A Guard with 1.7 PPG, showing declining potential",0
2018,21,City U Eagles,2,95391985.71588466,Small,Western,35,0,28,Forward,200.8757821895359,6,2395935.675626773,28,18.828546332252017,1.7442335711164214,2.3421370601162117,8.757329722270597,-1,1,0.1,"A Forward with 18.8 PPG, showing declining potential",0
2018,21,City U Eagles,3,95391985.71588466,Small,Western,35,0,39,Forward,199.08825766481436,5,3189911.3972411673,47,15.068378702719318,4.555909545585511,12.571399371851095,11.16554415631871,0,2,0.2,"A Forward with 15.1 PPG, showing stable potential",0
2018,21,City U Eagles,4,95391985.71588466,Small,Western,35,0,20,Guard,221.55332748190617,10,1022437.874527313,21,12.988658540568121,5.599948093451506,3.4897368400195075,7.922368896268552,-1,0,0.0,"A Guard with 13.0 PPG, showing declining potential",0
2018,21,City U Eagles,5,95391985.71588466,Small,Western,35,0,35,Guard,198.5839018984419,3,2069548.087757243,0,13.612942508100527,4.444775856656333,2.3164019325908343,7.473530340014361,-1,1,0.1,"A Guard with 13.6 PPG, showing declining potential",0
2018,21,City U Eagles,6,95391985.71588466,Small,Western,35,0,24,Forward,191.3560892908582,10,1859072.08572238,24,1.9726745514047686,2.121988098257543,10.03238879093782,4.435382887320516,-1,1,0.1,"A Forward with 2.0 PPG, showing declining potential",0
2018,21,City U Eagles,7,95391985.71588466,Small,Western,35,0,37,Guard,195.0755392566948,10,707737.3048943813,39,13.448539026225973,5.1189610603466775,6.537399548571161,8.87632379316574,-1,3,0.30000000000000004,"A Guard with 13.4 PPG, showing declining potential",0
2018,21,City U Eagles,8,95391985.71588466,Small,Western,35,0,33,Center,190.2688463977868,13,122557.11476389108,57,17.97804911505474,6.268390533154352,0.5655587365950137,9.241404426946707,-1,1,0.1,"A Center with 18.0 PPG, showing declining potential",0
2018,21,City U Eagles,9,95391985.71588466,Small,Western,35,0,24,Center,188.68586388736392,2,172525.6459470097,45,9.72595682541261,3.6605817262662814,-2.4656867853744515,4.248851212432593,-1,2,0.2,"A Center with 9.7 PPG, showing declining potential",0
2018,21,City U Eagles,10,95391985.71588466,Small,Western,35,0,32,Center,196.06390562651407,12,3469798.9262772882,5,7.018023910322575,5.1485352258197326,3.7388146329151186,5.473414521749486,-1,1,0.1,"A Center with 7.0 PPG, showing declining potential",0
2018,21,City U Eagles,11,95391985.71588466,Small,Western,35,0,29,Center,213.62617026613367,11,1997833.5467721138,36,16.360294911699416,2.20712834113717,9.189885438521936,9.963222098577498,-1,2,0.2,"A Center with 16.4 PPG, showing declining potential",0
2018,21,City U Eagles,12,95391985.71588466,Small,Western,35,0,31,Forward,193.09613373861325,5,2004093.0076754563,67,6.59524462096623,1.1964368265983587,7.211873949641157,5.160591081258346,-1,4,0.4,"A Forward with 6.6 PPG, showing declining potential",0
2018,21,City U Eagles,13,95391985.71588466,Small,Western,35,0,34,Guard,198.41383322948678,4,2856059.2234970396,46,14.788948675684335,1.61128405853324,5.98993838287057,8.195946202694877,-1,4,0.4,"A Guard with 14.8 PPG, showing declining potential",0
2018,21,City U Eagles,14,95391985.71588466,Small,Western,35,0,19,Center,229.49094425308726,4,3244679.5807367866,60,15.244849712955851,2.0663937626149416,2.9957880437066886,7.61659442707883,-1,4,0.4,"A Center with 15.2 PPG, showing declining potential",0
2018,21,City U Eagles,15,95391985.71588466,Small,Western,35,0,22,Forward,210.0553522597456,9,589858.9950196766,79,6.097299508853372,5.129753478580476,-1.420797636333937,3.5516065562153107,-1,2,0.2,"A Forward with 6.1 PPG, showing declining potential",0
2018,22,City V Eagles,1,106165216.81124984,Small,Western,32,0,35,Center,178.43399303367212,2,1787191.7385183952,72,9.813130701006935,3.9472641536229087,2.220856610055385,5.775688509506263,-1,4,0.4,"A Center with 9.8 PPG, showing declining potential",0
2018,22,City V Eagles,2,106165216.81124984,Small,Western,32,0,32,Center,172.3893803384401,6,1583297.399765666,65,17.30869066767447,3.3221029571931773,6.122834541443435,9.756957516660771,-1,0,0.0,"A Center with 17.3 PPG, showing declining potential",0
2018,22,City V Eagles,3,106165216.81124984,Small,Western,32,0,29,Forward,181.6149316819745,2,1290420.1452508275,35,3.7074754466233273,2.4903163238919617,3.987415142450417,3.426309618552044,-1,2,0.2,"A Forward with 3.7 PPG, showing declining potential",0
2018,22,City V Eagles,4,106165216.81124984,Small,Western,32,0,32,Center,198.5391317846832,2,1407073.466951978,14,12.243448841694534,6.112098878954114,4.882987398144039,8.19590541980726,-1,0,0.0,"A Center with 12.2 PPG, showing declining potential",0
2018,22,City V Eagles,5,106165216.81124984,Small,Western,32,0,19,Center,202.2243413696993,2,3085926.6963227973,64,15.276094256655213,1.7642150625352393,1.8146568381198418,7.18409927285861,-1,4,0.4,"A Center with 15.3 PPG, showing declining potential",0
2018,22,City V Eagles,6,106165216.81124984,Small,Western,32,0,19,Forward,199.57798605687958,12,3931439.151127056,28,11.773087840089719,2.910090826455234,1.9479990297356795,6.166662092893162,-1,1,0.1,"A Forward with 11.8 PPG, showing declining potential",0
2018,22,City V Eagles,7,106165216.81124984,Small,Western,32,0,35,Center,200.32401441369674,6,2537315.657544204,42,16.671751629746495,2.9085995378064413,2.7050241537316175,8.352787759360016,-1,4,0.4,"A Center with 16.7 PPG, showing declining potential",0
2018,22,City V Eagles,8,106165216.81124984,Small,Western,32,0,39,Center,189.03597513848598,8,2838236.8795711407,53,11.403182022450682,6.517240968390267,6.116316417820588,8.351340024843529,-1,0,0.0,"A Center with 11.4 PPG, showing declining potential",0
2018,22,City V Eagles,9,106165216.81124984,Small,Western,32,0,37,Center,203.8915919566793,5,1761087.1580159713,18,17.150778182799392,1.3999228712047072,4.809426276153935,8.72311601732735,-1,0,0.0,"A Center with 17.2 PPG, showing declining potential",0
2018,22,City V Eagles,10,106165216.81124984,Small,Western,32,0,26,Forward,199.57176618688425,7,2058022.7348083952,21,3.3092046568843863,2.8256027024737014,6.990968083813023,4.268653098639772,-1,3,0.30000000000000004,"A Forward with 3.3 PPG, showing declining potential",0
2018,22,City V Eagles,11,106165216.81124984,Small,Western,32,0,35,Guard,204.6366657168088,1,3200078.956426861,78,7.540487762468974,2.8659857161129794,3.285877335650264,4.861754020516563,-1,2,0.2,"A Guard with 7.5 PPG, showing declining potential",0
2018,22,City V Eagles,12,106165216.81124984,Small,Western,32,0,32,Center,191.1490029183286,11,3457078.6255365675,74,16.44698431715012,4.936012949881267,4.373137534327958,9.371538872122816,-1,3,0.30000000000000004,"A Center with 16.4 PPG, showing declining potential",0
2018,22,City V Eagles,13,106165216.81124984,Small,Western,32,0,20,Guard,221.1013558208562,7,1265826.2012215042,7,10.409977782067802,5.870871571678704,-1.6280548174700318,5.436836139089722,-1,4,0.4,"A Guard with 10.4 PPG, showing declining potential",0
2018,22,City V Eagles,14,106165216.81124984,Small,Western,32,0,25,Forward,206.68649860160593,10,1081991.2377781954,70,3.842656257028958,5.614968379086689,1.702315248925569,3.732247591215261,-1,2,0.2,"A Forward with 3.8 PPG, showing declining potential",0
2018,22,City V Eagles,15,106165216.81124984,Small,Western,32,0,39,Forward,196.48175827662777,3,2137276.1356782895,61,15.811003945203762,2.8152031227933034,1.3486387929412844,7.573554152801881,-1,4,0.4,"A Forward with 15.8 PPG, showing declining potential",0
2018,23,City W Hawks,1,83898852.15313193,Large,Eastern,49,1,31,Center,215.05415600508462,1,2850647.6677822513,43,9.21628962108862,3.758561743645299,9.827222517419846,7.762251126754991,-1,1,0.1,"A Center with 9.2 PPG, showing declining potential",1
2018,23,City W Hawks,2,83898852.15313193,Large,Eastern,49,1,20,Forward,211.558850841927,1,1579061.1143077153,61,6.710827230739315,4.709050454133232,1.724198298814061,4.614305518179914,-1,2,0.2,"A Forward with 6.7 PPG, showing declining potential",1
2018,23,City W Hawks,3,83898852.15313193,Large,Eastern,49,1,19,Forward,208.9024750083651,12,1853963.3942582016,12,16.451883756291128,5.078790106084276,6.489994202682124,10.051388795146371,0,1,0.1,"A Forward with 16.5 PPG, showing stable potential",1
2018,23,City W Hawks,4,83898852.15313193,Large,Eastern,49,1,25,Guard,205.52299937679524,6,2625630.9336460005,69,13.327919834720966,4.394626077824797,3.075623703705784,7.57224286834756,-1,0,0.0,"A Guard with 13.3 PPG, showing declining potential",1
2018,23,City W Hawks,5,83898852.15313193,Large,Eastern,49,1,23,Center,204.55014061382096,5,2349650.0472996933,45,2.175986143189724,0.5293123657079901,8.493995625504715,3.577386854639701,-1,2,0.2,"A Center with 2.2 PPG, showing declining potential",1
2018,23,City W Hawks,6,83898852.15313193,Large,Eastern,49,1,26,Center,203.35058029084118,10,2316155.957182778,53,22.2472989947905,0.6473934861534625,1.7706107584015909,9.624320871282718,-1,2,0.2,"A Center with 22.2 PPG, showing declining potential",1
2018,23,City W Hawks,7,83898852.15313193,Large,Eastern,49,1,38,Center,188.40245552897866,10,1704081.5789831153,29,15.496886940912256,5.163533455345657,1.0633424197057812,8.066817538880334,-1,2,0.2,"A Center with 15.5 PPG, showing declining potential",1
2018,23,City W Hawks,8,83898852.15313193,Large,Eastern,49,1,24,Center,206.22069990306048,3,3328933.31953541,31,10.175633349638684,0.7820066135781527,-0.2541098697035693,4.228622363017848,-1,2,0.2,"A Center with 10.2 PPG, showing declining potential",1
2018,23,City W Hawks,9,83898852.15313193,Large,Eastern,49,1,22,Guard,184.72429506190673,12,1648585.7642862673,73,17.81706679416054,3.4674943528458204,1.7840752511774625,8.7022975988712,-1,2,0.2,"A Guard with 17.8 PPG, showing declining potential",1
2018,23,City W Hawks,10,83898852.15313193,Large,Eastern,49,1,29,Forward,213.89955366887824,14,492928.0768216129,58,-2.5857157104812245,0.28441820948424645,8.422566486864966,1.5778091247122739,-1,1,0.1,"A Forward with -2.6 PPG, showing declining potential",1
2018,23,City W Hawks,11,83898852.15313193,Large,Eastern,49,1,38,Forward,199.81507411606952,8,2654492.4900712036,60,10.029167733327169,5.3790300853300845,8.51336189310178,8.179384686860427,-1,1,0.1,"A Forward with 10.0 PPG, showing declining potential",1
2018,23,City W Hawks,12,83898852.15313193,Large,Eastern,49,1,29,Guard,194.80607013585623,10,2153440.975954272,53,6.28757883730808,2.0293883292642634,8.692623539464204,5.7316350955417725,-1,3,0.30000000000000004,"A Guard with 6.3 PPG, showing declining potential",1
2018,23,City W Hawks,13,83898852.15313193,Large,Eastern,49,1,36,Center,216.8501427870851,0,1664862.2188285482,19,11.711689172448107,2.641700484673143,1.1959573778498704,5.835973027736147,-1,3,0.30000000000000004,"A Center with 11.7 PPG, showing declining potential",1
2018,23,City W Hawks,14,83898852.15313193,Large,Eastern,49,1,24,Center,204.38662206351086,12,2134472.8420629133,76,15.920862638300727,3.599549127443129,3.0580537750098884,8.365625926056197,-1,2,0.2,"A Center with 15.9 PPG, showing declining potential",1
2018,23,City W Hawks,15,83898852.15313193,Large,Eastern,49,1,26,Center,202.18992523333992,5,1620153.0710880912,29,10.887856543200185,3.4132928761966776,7.215472497819022,7.543772229484784,-1,2,0.2,"A Center with 10.9 PPG, showing declining potential",1
2018,24,City X Hawks,1,108575812.79877448,Large,Western,57,1,39,Center,196.58892097451283,7,1396792.1038823782,80,6.817371384121989,3.577307861614968,5.224328803765906,5.367439553263058,-1,4,0.4,"A Center with 6.8 PPG, showing declining potential",1
2018,24,City X Hawks,2,108575812.79877448,Large,Western,57,1,32,Center,179.84794011644584,0,748586.1275157733,63,8.375838131653403,4.312714901258582,9.303400608038162,7.435169905450385,-1,3,0.30000000000000004,"A Center with 8.4 PPG, showing declining potential",1
2018,24,City X Hawks,3,108575812.79877448,Large,Western,57,1,20,Center,202.5713065241862,3,1888397.6691570987,2,6.144912908173751,2.1772203399450185,3.547851090838945,4.17548659250469,-1,4,0.4,"A Center with 6.1 PPG, showing declining potential",1
2018,24,City X Hawks,4,108575812.79877448,Large,Western,57,1,28,Center,185.8502412812395,12,700105.7207036752,35,12.975147329177823,1.8851538937833576,3.761006533569698,6.883907059877046,-1,1,0.1,"A Center with 13.0 PPG, showing declining potential",1
2018,24,City X Hawks,5,108575812.79877448,Large,Western,57,1,29,Forward,190.7330169115269,13,2236417.8623599326,39,4.684910042115017,0.840321692422962,1.621724273518351,2.6125778066284004,-1,3,0.30000000000000004,"A Forward with 4.7 PPG, showing declining potential",1
2018,24,City X Hawks,6,108575812.79877448,Large,Western,57,1,34,Forward,198.39262558688137,14,3035847.3048676187,56,5.01829158913098,4.966235265953095,1.5630242865039357,3.9660945013895015,-1,0,0.0,"A Forward with 5.0 PPG, showing declining potential",1
2018,24,City X Hawks,7,108575812.79877448,Large,Western,57,1,34,Forward,194.95503515728367,2,2173961.149685708,31,4.804632168041094,2.442233211698487,7.5354739135529645,4.915165004791873,-1,2,0.2,"A Forward with 4.8 PPG, showing declining potential",1
2018,24,City X Hawks,8,108575812.79877448,Large,Western,57,1,39,Forward,221.0583482534849,11,1606878.8108000937,43,15.453617930749171,5.5810308377411175,5.615800680803254,9.54049662786298,-1,3,0.30000000000000004,"A Forward with 15.5 PPG, showing declining potential",1
2018,24,City X Hawks,9,108575812.79877448,Large,Western,57,1,26,Guard,197.37703987810167,12,3904136.5895730066,13,18.129794576810315,0.5334623474062465,6.982170183391247,9.506607589963375,-1,0,0.0,"A Guard with 18.1 PPG, showing declining potential",1
2018,24,City X Hawks,10,108575812.79877448,Large,Western,57,1,31,Center,202.1677556376263,11,902697.472367156,52,5.45674852129281,1.5699036340667494,6.325958019185092,4.551457904492676,-1,4,0.4,"A Center with 5.5 PPG, showing declining potential",1
2018,24,City X Hawks,11,108575812.79877448,Large,Western,57,1,24,Center,195.69614523602985,7,3246267.3431229843,31,7.189548373479028,1.9353754681404198,8.585417539500307,6.032057251683829,-1,2,0.2,"A Center with 7.2 PPG, showing declining potential",1
2018,24,City X Hawks,12,108575812.79877448,Large,Western,57,1,30,Guard,205.196144598478,4,3628345.9593913616,61,10.677012412418057,-0.3368775078052564,12.588693516388465,7.946349767542185,-1,3,0.30000000000000004,"A Guard with 10.7 PPG, showing declining potential",1
2018,24,City X Hawks,13,108575812.79877448,Large,Western,57,1,31,Guard,206.24419412256552,14,1419176.047153498,76,10.652270560443384,1.4651579998566504,2.37084579966409,5.411709364033576,-1,0,0.0,"A Guard with 10.7 PPG, showing declining potential",1
2018,24,City X Hawks,14,108575812.79877448,Large,Western,57,1,33,Guard,199.68941067129097,1,1090316.5830181662,22,5.31746812605202,1.6644408870622276,5.876578184979119,4.389292972033212,-1,4,0.4,"A Guard with 5.3 PPG, showing declining potential",1
2018,24,City X Hawks,15,108575812.79877448,Large,Western,57,1,35,Guard,198.12670981593627,12,1955256.8192374017,81,3.930291469213085,6.77467179778883,5.358507563794046,5.2120703961600965,-1,4,0.4,"A Guard with 3.9 PPG, showing declining potential",1
2018,25,City Y Eagles,1,89475042.86965157,Medium,Western,22,0,29,Guard,213.88337778208447,13,1400633.506159681,39,4.449982140570366,4.402650009135519,1.618707644459123,3.586400152306539,-1,3,0.30000000000000004,"A Guard with 4.4 PPG, showing declining potential",0
